,MLSNumber,DOM,List Price,City,Age,CompAvgAge,InteriorSqFt,CompAvgSqFt,Bedrooms,BathsFull,BathsHalf,NumComps,hoaTotalFee,MonthlyMortgage,TaxMonthlyTotal,TotalMonthlyCosts,CompAvgRentRevenue,MonthlyProfit,CapRate
1436,VAFX1156708,11,234899.0,Centreville,1973,1971.5714285714287,1054,1054.0,2,1,0.0,7.0,291.0,620.92,194.25,1131.17,1600.0,468.8299999999999,5.625959999999999
1437,VAPW505306,2,450000.0,Bristow,2001,2001.8461538461538,2210,1989.0,3,2,1.0,13.0,165.0,1610.99,349.5,2150.49,2124.230769230769,-26.259230769230726,-0.3151107692307687
1438,VALO421676,8,449900.0,Aldie,2017,2017.0,2216,2205.0,3,2,1.0,1.0,277.0,1610.53,346.1666666666667,2258.6966666666667,2395.0,136.30333333333328,1.6356399999999993
1442,VAPW504878,7,615000.0,Woodbridge,2013,,3196,,5,3,1.0,0.0,102.0,2370.46,488.5833333333333,2986.0433333333335,,,
1444,VAFX1156296,7,1019000.0,Mclean,1988,,3434,,3,3,1.0,0.0,145.0,4230.00,909.0,5309.0,,,
1446,VAAR170006,10,579900.0,Arlington,1993,1993.0,1332,1433.875,3,3,1.0,16.0,100.0,2208.90,473.75,2807.65,2083.4375,-724.2125000000001,-8.690550000000002
1454,VAFX1156586,6,1295000.0,Fairfax Station,1999,,6026,,5,5,2.0,0.0,100.0,5500.38,1034.4166666666667,6659.796666666667,,,
1458,VAFX1156634,5,365000.0,Falls Church,1975,1975.0,1177,1252.75,2,1,1.0,4.0,640.0,1219.75,217.25,2102.0,2111.25,9.25,0.11100000000000002
1462,VAFX1156648,11,415000.0,Herndon,2015,2015.375,1237,1204.125,2,2,0.0,8.0,341.0,1449.89,372.0,2187.8900000000003,1962.5,-225.39000000000033,-2.704680000000004
1473,VAFX1156608,7,339900.0,Herndon,2005,2005.0,1143,1079.0,2,2,0.0,4.0,376.0,1104.22,342.0,1847.22,1762.5,-84.72000000000003,-1.0166400000000002
1483,VAAX251196,11,999900.0,Alexandria,1977,,1580,,3,2,1.0,0.0,142.0,4142.09,774.3333333333334,5083.423333333333,,,
1489,VAFX1151186,7,3475000.0,Mclean,2003,,10475,,7,9,2.0,0.0,435.0,15534.55,2438.5833333333335,18433.13333333333,,,
1495,VAFX1156574,8,734998.0,Fairfax,2009,2009.0,2230,2093.5,3,2,2.0,4.0,115.0,2922.79,618.3333333333334,3681.1233333333334,3122.5,-558.6233333333334,-6.703480000000002
1500,VALO421824,1,269900.0,Leesburg,1985,1986.0,1040,1041.0,3,2,0.0,3.0,318.0,782.02,219.75,1344.77,1633.3333333333333,288.5633333333333,3.4627599999999994
1501,VALO421830,6,899000.0,Brambleton,2004,2005.0,5472,5101.0,4,4,1.0,1.0,205.36,3677.66,656.1666666666666,4564.1866666666665,3300.0,-1264.1866666666665,-15.170239999999998
1506,VAFX1156530,1,846000.0,Fairfax,1990,,4179,,4,4,1.0,0.0,155.0,3433.71,713.1666666666666,4326.876666666667,,,
1514,VAFX1156432,7,295000.0,Burke,1981,1982.3333333333333,991,947.8333333333334,2,2,0.0,12.0,307.0,897.55,244.41666666666666,1473.9666666666667,1672.9166666666667,198.95000000000005,2.3874000000000004
1524,VAFC120460,9,712000.0,Fairfax,1968,,2400,,3,3,1.0,0.0,100.0,2816.93,426.6666666666667,3368.5966666666664,,,
1527,VAAX251178,8,299000.0,Alexandria,1974,1974.0,1027,960.3333333333334,2,2,0.0,3.0,565.0,915.96,242.91666666666666,1748.8766666666668,1820.0,71.12333333333322,0.8534799999999987
1533,VAAR169926,12,625000.0,Arlington,1983,1983.0,1280,1357.0,2,2,1.0,4.0,300.0,2416.49,541.4166666666666,3282.9066666666663,2556.25,-726.6566666666663,-8.719879999999995
1535,VAAR169944,9,665000.0,Arlington,1940,,2000,,3,3,0.0,0.0,406.0,2600.60,421.9166666666667,3453.5166666666664,,,
1545,VAAR169694,13,349900.0,Arlington,2005,,1043,,2,1,0.0,0.0,534.0,1150.25,263.3333333333333,1972.5833333333333,,,
1546,VAFX1156436,7,299999.0,Clifton,1989,,966,,2,2,0.0,0.0,340.0,920.56,224.16666666666666,1509.7266666666667,,,
1554,VAAX251232,13,215000.0,Alexandria,1963,1963.0,900,1125.0,2,1,0.0,2.0,520.0,529.33,147.41666666666666,1221.7466666666667,1500.0,278.25333333333333,3.3390400000000002
1560,VALO421574,5,839900.0,Brambleton,2010,2008.5,4209,4216.0,5,3,1.0,2.0,191.86,3405.63,561.1666666666666,4183.656666666667,3500.0,-683.6566666666668,-8.203880000000002
1567,VAAX251228,11,298000.0,Alexandria,1961,1961.0,930,882.5,2,1,0.0,2.0,494.0,911.36,233.16666666666666,1663.5266666666669,1474.5,-189.02666666666687,-2.2683200000000023
1579,VAFX1154544,10,185000.0,Alexandria,1974,,950,,2,1,1.0,0.0,398.0,391.24,155.16666666666666,969.4066666666666,,,
1584,VAFX1156388,13,344950.0,Alexandria,1994,1991.6666666666667,1194,1179.0,2,2,0.0,3.0,398.0,1127.46,281.9166666666667,1832.3766666666668,1916.6666666666667,84.28999999999996,1.0114799999999995
1588,VAAR169744,13,274900.0,Arlington,1963,,1000,,2,1,1.0,0.0,635.0,805.03,236.58333333333334,1701.6133333333332,,,
1592,VAFX1154756,7,459000.0,Centreville,1993,1993.0,1564,1915.0,4,3,1.0,2.0,104.5,1652.42,373.75,2155.67,2131.5,-24.170000000000073,-0.29004000000000085
1610,VAFX1156326,8,1175500.0,Mclean,2007,2009.0,2816,2614.0,3,4,1.0,1.0,135.0,4950.34,1000.0,6110.34,4800.0,-1310.3400000000001,-15.72408
1617,VAFX1156320,1,249900.0,Alexandria,1988,1988.5,898,898.0,2,2,0.0,6.0,263.0,689.96,187.16666666666666,1165.1266666666668,1606.6666666666667,441.53999999999996,5.29848
1619,VAAR169554,14,725000.0,Arlington,2003,2003.0,1328,1194.875,2,2,0.0,8.0,550.0,2876.77,563.3333333333334,4015.1033333333335,2891.875,-1123.2283333333335,-13.478740000000004
1624,VAFX1156312,8,599900.0,Alexandria,2015,,2188,,3,3,0.0,0.0,180.0,2300.95,544.8333333333334,3050.7833333333333,,,
1638,VAFX1156250,13,369900.0,Vienna,1977,1978.0,1132,1131.5,3,1,1.0,2.0,332.0,1242.30,289.8333333333333,1889.1333333333332,1937.5,48.36666666666679,0.5804000000000015
1647,VAAX251214,7,317000.0,Alexandria,1959,1959.0,862,899.75,2,1,0.0,4.0,296.0,998.81,250.08333333333334,1569.8933333333332,1836.25,266.3566666666668,3.1962800000000016
1656,VAFX1156260,14,335000.0,Centreville,1984,1985.0,1530,1530.0,3,2,1.0,1.0,105.0,1081.67,281.5833333333333,1493.2533333333333,2075.0,581.7466666666667,6.98096
1657,VAAX251088,14,1450000.0,Alexandria,1998,1998.0,2472,2472.0,3,3,1.0,1.0,200.0,6213.82,1188.0833333333333,7626.903333333333,5250.0,-2376.9033333333327,-28.522839999999995
1659,VAFX1156198,13,319900.0,Falls Church,1979,1980.0,1209,1389.0,2,1,1.0,2.0,567.0,1012.16,216.33333333333334,1820.493333333333,1950.0,129.5066666666669,1.5540800000000026
1662,VAFX1156118,14,239900.0,Herndon,1977,1975.5714285714287,1351,1300.2857142857142,2,2,0.0,7.0,367.0,643.94,237.75,1273.69,1592.142857142857,318.45285714285706,3.8214342857142847
1664,VAFX1155994,14,490000.0,Herndon,2017,2015.25,1522,1522.0,3,2,1.0,4.0,257.0,1795.10,419.3333333333333,2496.4333333333334,2275.0,-221.4333333333334,-2.657200000000001
1666,VAFX1156034,14,300000.0,Lorton,1994,,1521,,2,2,1.0,0.0,325.0,920.57,272.3333333333333,1542.9033333333334,,,
1667,VAAX251080,7,373000.0,Alexandria,1974,1974.0,1118,1112.0,2,2,0.0,9.0,535.0,1256.57,336.8333333333333,2153.403333333333,2015.5555555555557,-137.84777777777754,-1.6541733333333304
1670,VAAR169858,13,675000.0,Arlington,1984,1984.0,1159,1116.0,2,2,0.0,1.0,117.5,2646.63,533.25,3322.38,2600.0,-722.3800000000001,-8.668560000000001
1671,VALO421434,3,220000.0,Leesburg,1989,,936,,2,1,0.0,0.0,285.0,552.34,181.5,1043.8400000000001,,,
1673,VAPW505104,1,227500.0,Woodbridge,1984,,1168,,2,1,0.0,0.0,360.5,586.86,169.75,1142.1100000000001,,,
1675,VAFX1155458,13,778000.0,Oakton,1991,,2405,,3,3,1.0,0.0,129.71,3120.72,695.1666666666666,3970.5966666666664,,,
1680,VAFX1156238,14,804609.0,Lorton,2021,2020.0,2740,2740.0,3,3,1.0,1.0,221.0,3243.20,0.0,3489.2,3200.0,-289.1999999999998,-3.470399999999998
1684,VAFX1155794,14,419000.0,Mclean,1997,1997.0,998,1095.090909090909,2,2,0.0,11.0,445.0,1468.30,30476.666666666668,32414.966666666667,2151.3636363636365,-30263.60303030303,-363.1632363636364
1694,VAFX1156214,13,239900.0,Reston,1974,1974.0,1029,1029.0,3,2,0.0,12.0,558.0,643.94,201.91666666666666,1428.8566666666668,1812.5,383.6433333333332,4.603719999999998
1698,VAAR169848,14,699990.0,Arlington,2003,2004.1,1188,1197.5,2,2,0.0,10.0,550.0,2761.65,548.8333333333334,3885.4833333333336,2454.5,-1430.9833333333336,-17.171800000000005
1700,VAPW505056,7,729900.0,Gainesville,2017,,2905,,3,3,0.0,0.0,310.0,2899.32,643.3333333333334,3877.6533333333336,,,
1702,VAFX1155976,14,315000.0,Reston,1973,1973.0,1158,1126.8333333333333,2,2,0.0,6.0,506.0,989.61,239.08333333333334,1759.6933333333334,1748.3333333333333,-11.360000000000127,-0.13632000000000152
1706,VAFA111562,14,415000.0,Falls Church,2006,2006.0,909,1032.0,1,1,1.0,1.0,505.0,1449.89,427.5833333333333,2407.4733333333334,2295.0,-112.47333333333336,-1.3496800000000002
1707,VAFX1156170,11,395000.0,Fairfax,1997,1997.0,1380,1687.0,3,2,0.0,1.0,485.0,1357.83,339.75,2207.58,2300.0,92.42000000000007,1.109040000000001
1717,VAFX1156172,14,400000.0,Lorton,2013,2013.0,1367,1367.0,2,2,0.0,1.0,477.62,1380.85,342.5,2225.97,2200.0,-25.9699999999998,-0.3116399999999976
1723,VAFX1155444,14,515000.0,Alexandria,2006,2008.0,2658,2100.0,3,2,1.0,1.0,399.0,1910.17,437.8333333333333,2772.0033333333336,3100.0,327.99666666666644,3.9359599999999975
1730,VAPW505074,14,415000.0,Woodbridge,2005,2005.0,2173,1846.0,2,2,0.0,3.0,672.0,1449.89,368.4166666666667,2515.306666666667,2008.3333333333333,-506.9733333333336,-6.083680000000003
1734,VAAR169666,11,924000.0,Arlington,1979,1979.0,1764,1764.0,3,3,1.0,1.0,106.25,3792.73,694.5,4618.48,3700.0,-918.4799999999996,-11.021759999999995
1735,VAAX251152,6,1050000.0,Alexandria,2017,,2007,,3,3,2.0,0.0,215.0,4372.69,907.25,5519.94,,,
1740,VAPW505066,14,789900.0,Haymarket,2006,2007.0,5077,4100.0,4,4,1.0,3.0,156.0,3175.49,628.75,3985.24,3016.6666666666665,-968.5733333333333,-11.622879999999999
1746,VAFX1155806,15,535000.0,Fairfax,1994,1994.0,2168,2325.0,4,3,1.0,1.0,110.0,2002.23,430.9166666666667,2568.1466666666665,2800.0,231.85333333333347,2.7822400000000016
1755,VAAR169820,15,459900.0,Arlington,1960,1960.0,1100,1100.0,2,1,0.0,1.0,686.0,1656.56,321.4166666666667,2688.9766666666665,2295.0,-393.97666666666646,-4.727719999999998
1774,VAAX251144,14,375000.0,Alexandria,2000,2000.076923076923,963,1049.5384615384614,2,2,0.0,13.0,418.0,1265.78,308.25,2017.03,2024.2307692307693,7.2007692307693105,0.08640923076923172
1778,VAFX1155998,14,289000.0,Reston,1980,1978.8,1053,1069.0,2,2,0.0,5.0,426.0833333333333,869.93,226.58333333333334,1547.5966666666666,1699.0,151.40333333333342,1.8168400000000011
1785,VAPW504952,12,493000.0,Woodbridge,2000,2002.0,2691,2122.0,3,3,0.0,1.0,174.0,1808.91,470.9166666666667,2478.826666666667,1925.0,-553.8266666666668,-6.645920000000002
1791,VAFX1155088,8,385000.0,Falls Church,1984,1985.0,1223,1191.0,2,1,0.0,3.0,404.0,1311.81,314.4166666666667,2055.2266666666665,2160.0,104.77333333333354,1.2572800000000024
1792,VAAX250854,15,524900.0,Arlington,1948,1944.6666666666667,1422,1358.0,2,2,0.0,6.0,389.0,1955.74,387.75,2757.49,2403.3333333333335,-354.1566666666663,-4.249879999999996
1799,VAPW505028,11,460000.0,Manassas,2016,2013.0,2316,2080.0,4,3,1.0,1.0,121.0,1657.02,393.0833333333333,2196.1033333333335,2335.0,138.89666666666653,1.6667599999999985
1807,VAAR169786,4,729900.0,Arlington,2005,2005.0,1134,1116.0,2,2,0.0,4.0,545.0,2899.32,558.8333333333334,4028.1533333333336,3187.5,-840.6533333333336,-10.087840000000003
1811,VALO421632,15,629990.0,Sterling,2020,,2755,,3,3,1.0,0.0,170.0,2439.45,0.0,2634.45,,,
1817,VAFX1155886,15,222000.0,Herndon,1973,1974.0,1085,1085.0,2,1,1.0,2.0,318.0,561.55,208.0,1112.55,1475.0,362.45000000000005,4.3494
1822,VAFC120424,15,620000.0,Fairfax,1995,1995.6666666666667,2767,2985.6666666666665,3,3,1.0,3.0,176.0,2393.47,541.6666666666666,3136.1366666666663,2850.0,-286.1366666666663,-3.4336399999999956
1842,VAFX1155450,15,200000.0,Reston,1974,1974.0,894,893.7,2,2,0.0,10.0,502.0,460.28,183.5,1170.78,1615.0,444.22,5.330640000000001
1846,VAAR169776,15,779900.0,Arlington,2007,,1335,,2,2,0.0,0.0,567.0,3129.46,607.25,4328.71,,,
1850,VAFX1155864,15,329900.0,Mclean,1978,1979.0,902,959.8571428571429,1,1,0.0,14.0,524.0,1058.19,258.0,1865.19,1830.357142857143,-34.832857142857165,-0.417994285714286
1865,VALO421428,15,685000.0,Leesburg,2013,,3711,,3,3,1.0,0.0,496.0,2692.66,541.3333333333334,3754.9933333333333,,,
1894,VALO421580,6,1399000.0,Ashburn,2006,,9612,,7,6,1.0,0.0,428.0,5979.08,1135.4166666666667,7567.496666666667,,,
1906,VAFC120444,13,395000.0,Fairfax,1995,1995.0,1294,1167.0,2,2,1.0,5.0,410.0,1357.83,303.0833333333333,2095.9133333333334,1990.0,-105.91333333333341,-1.270960000000001
1908,VAFX1155768,16,3450000.0,Great Falls,2011,,10865,,5,5,1.0,0.0,181.25,15419.48,2863.0833333333335,18488.81333333333,,,
1909,VALO421566,3,739999.0,Brambleton,2018,2017.6,3222,2924.6,3,3,1.0,5.0,219.0,2945.81,512.6666666666666,3702.4766666666665,3234.8,-467.6766666666663,-5.612119999999996
1911,VAFX1155594,14,649000.0,Fairfax,2002,2001.3333333333333,1864,1705.3333333333333,3,2,1.0,3.0,114.0,2526.95,575.25,3241.2,2508.3333333333335,-732.8666666666663,-8.794399999999996
1923,VAAX251094,16,459900.0,Alexandria,2007,2004.5,1105,1210.0,2,2,0.0,6.0,530.0,1656.56,351.1666666666667,2562.7266666666665,2408.3333333333335,-154.39333333333298,-1.8527199999999955
1924,VAAR169580,16,615000.0,Arlington,2000,2000.0,970,955.0,2,2,0.0,1.0,561.0,2370.46,454.0,3410.46,2400.0,-1010.46,-12.125520000000002
1929,VAFX1155700,14,355000.0,Falls Church,1985,1984.3333333333333,1064,1269.3333333333333,3,2,0.0,3.0,307.0,1173.72,320.8333333333333,1826.5533333333333,2248.3333333333335,421.7800000000002,5.061360000000002
1932,VAFX1155722,16,563740.0,Herndon,2020,,1515,,2,2,0.0,0.0,280.0,2134.52,540.25,2979.77,,,
1933,VAFX1155280,11,440000.0,Centreville,1985,1986.0,1760,2084.0,4,3,1.0,1.0,105.0,1564.96,357.6666666666667,2052.626666666667,2600.0,547.373333333333,6.568479999999996
1939,VAAR169720,9,529950.0,Arlington,2006,,1356,,3,2,1.0,0.0,558.0,1978.99,416.4166666666667,2978.4066666666663,,,
1953,VAFX1155548,16,250000.0,Annandale,1969,1969.0,982,985.5384615384615,2,1,1.0,13.0,507.0,690.42,208.41666666666666,1430.8366666666668,1623.076923076923,192.24025641025628,2.3068830769230755
1959,VAAR169392,14,999900.0,Arlington,2017,2019.0,2115,1850.0,3,3,1.0,1.0,115.0,4142.09,757.5833333333334,5039.673333333333,3950.0,-1089.6733333333332,-13.076079999999997
1972,VAFX1154884,16,199900.0,Herndon,1978,1975.5714285714287,1048,1300.2857142857142,2,1,0.0,7.0,363.0,459.82,221.66666666666666,1069.4866666666667,1592.142857142857,522.6561904761904,6.271874285714285
1979,VALO421492,16,315000.0,Ashburn,1996,1993.0,1221,1221.0,2,2,0.0,1.0,513.0,989.61,217.75,1745.3600000000001,1850.0,104.63999999999987,1.2556799999999984
1982,VAFX1155606,16,724990.0,Lorton,2020,2020.0,2230,2740.0,3,2,2.0,1.0,221.0,2876.72,0.0,3122.72,3200.0,77.2800000000002,0.9273600000000024
1984,VAFX1155592,5,491000.0,Mclean,1978,1978.65,1132,1132.05,2,2,0.0,20.0,626.0,1799.71,349.5833333333333,2800.2933333333335,1764.5,-1035.7933333333335,-12.429520000000002
1985,VAFX1154190,16,465000.0,Falls Church,1996,,1120,,2,2,0.0,0.0,515.0,1680.03,387.5,2607.5299999999997,,,
1988,VAAR169700,16,479999.0,Arlington,2013,2013.0,967,856.5,2,2,0.0,2.0,519.0,1749.07,405.5833333333333,2698.653333333333,2447.5,-251.1533333333332,-3.0138399999999983
1999,VAFX1153886,4,369900.0,Springfield,1967,1967.0,1320,1280.0,3,2,1.0,1.0,363.0,1242.30,319.0833333333333,1949.3833333333332,2035.0,85.61666666666679,1.0274000000000014
2004,VALO421444,16,254900.0,Leesburg,1977,1981.0,1176,1176.0,3,1,1.0,1.0,187.0,712.98,181.5,1106.48,1800.0,693.52,8.32224
2007,VALO421488,16,448990.0,Sterling,2020,2019.0,1451,1451.0,3,2,1.0,1.0,210.0,1606.34,416.6666666666667,2258.0066666666667,2300.0,41.99333333333334,0.50392
2013,VAFX1152604,15,460000.0,Fairfax,2001,,1306,,3,2,0.0,0.0,528.0,1657.02,420.1666666666667,2630.1866666666665,,,
2017,VAFX1155352,14,230000.0,Falls Church,1972,1971.4615384615386,962,1026.3076923076924,2,1,0.0,13.0,663.0,598.37,182.83333333333334,1469.2033333333331,1828.4615384615386,359.2582051282054,4.3110984615384655
2026,VALO421478,16,249900.0,Leesburg,1982,1982.0,1176,1176.0,2,1,1.0,1.0,180.0,689.96,181.5,1076.46,1595.0,518.54,6.22248
2027,VAFX1154874,3,360000.0,Burke,1980,1980.0,1360,1361.5,3,2,1.0,4.0,298.0,1196.74,315.5833333333333,1835.3233333333333,2124.75,289.42666666666673,3.473120000000001
2028,VAFX1155262,9,281000.0,Fairfax,1991,1991.0,1038,1038.0,2,2,0.0,3.0,389.0,833.11,254.25,1501.3600000000001,1763.3333333333333,261.97333333333313,3.143679999999997
2034,VAAR169314,15,349900.0,Arlington,1944,1944.0,1008,775.2,1,1,0.0,15.0,353.0,1150.25,282.8333333333333,1811.0833333333333,1739.6,-71.48333333333335,-0.8578000000000002
2036,VAFX1155098,8,475000.0,Fairfax,1983,1985.6666666666667,1742,1609.888888888889,3,3,1.0,9.0,108.0,1726.06,385.5833333333333,2244.6433333333334,2288.777777777778,44.1344444444444,0.5296133333333328
2037,VAFX1155486,15,275000.0,Fairfax,1973,1973.0,1109,1191.0,2,2,0.0,3.0,461.0,805.50,234.08333333333334,1525.5833333333333,1915.0,389.41666666666674,4.673000000000001
2043,VALO421316,4,659500.0,Chantilly,2013,2012.0,4165,4060.0,4,3,1.0,1.0,128.0,2575.28,493.3333333333333,3221.6133333333337,2900.0,-321.6133333333337,-3.859360000000004
2045,VAAR169550,16,599000.0,Arlington,1979,1979.0,1424,1588.0,2,2,1.0,1.0,460.0,2296.81,499.25,3281.06,2500.0,-781.06,-9.37272
2053,VALO421454,13,427500.0,Ashburn,2018,2018.0,1582,1580.0,2,2,1.0,2.0,243.0,1507.43,311.5833333333333,2087.0133333333333,1487.5,-599.5133333333333,-7.194159999999999
2059,VALO421296,17,399730.0,Broadlands,2019,,1393,,2,2,0.0,0.0,508.0,1379.61,0.0,1912.61,,,
2066,VAAX250746,7,500000.0,Alexandria,1977,,2508,,3,3,1.0,0.0,335.0,1841.13,431.9166666666667,2633.0466666666666,,,
2067,VAFX1155426,14,315000.0,Fairfax,1986,1985.6666666666667,1044,1052.1666666666667,2,2,0.0,6.0,337.0,989.61,236.0,1587.6100000000001,1766.6666666666667,179.05666666666662,2.1486799999999993
2071,VALO421450,17,542995.0,Ashburn,2021,2019.0,2634,2634.0,3,2,1.0,2.0,248.0,2039.03,0.0,2312.0299999999997,2900.0,587.9700000000003,7.055640000000003
2073,VAFX1155434,7,300000.0,Burke,1976,1976.3,1107,1114.8,2,2,0.0,20.0,204.0,920.57,238.5,1388.0700000000002,1793.0,404.92999999999984,4.8591599999999975
2074,VAFX1155300,17,295000.0,Lorton,1996,,1182,,2,2,1.0,0.0,410.0,897.55,236.08333333333334,1568.6333333333332,,,
2087,VAFC120436,17,819900.0,Fairfax,2018,,3120,,3,4,1.0,0.0,118.0,3313.58,672.9166666666666,4129.496666666667,,,
2090,VAFX1154634,1,490000.0,Herndon,2016,2015.25,1648,1522.0,3,2,1.0,4.0,256.98,1795.10,419.3333333333333,2496.4133333333334,2275.0,-221.4133333333334,-2.656960000000001
2105,VALO421398,17,418990.0,Sterling,2020,2019.0,1614,1451.0,3,2,1.0,1.0,210.0,1468.26,83.33333333333333,1786.5933333333332,2300.0,513.4066666666668,6.1608800000000015
2108,VAAX250730,16,639500.0,Alexandria,1955,,1360,,2,2,0.0,0.0,167.0,2483.23,550.8333333333334,3226.0633333333335,,,
2110,VAAR169620,1,735000.0,Arlington,2007,2007.0,1281,1119.25,2,2,0.0,4.0,543.0,2922.80,574.6666666666666,4065.4666666666667,3000.0,-1065.4666666666667,-12.7856
2111,VAFX1155268,17,485000.0,Herndon,2016,2015.25,1522,1522.0,3,2,1.0,4.0,256.0,1772.09,419.3333333333333,2472.423333333333,2275.0,-197.42333333333318,-2.369079999999998
2116,VALO421356,17,225000.0,Leesburg,1971,1971.0,936,936.0,2,1,0.0,2.0,281.0,575.35,168.5,1049.85,1300.0,250.1500000000001,3.001800000000001
2118,VALO420100,1,599900.0,Ashburn,2013,,2448,,3,3,1.0,0.0,115.0,2300.95,421.4166666666667,2862.3666666666663,,,
2121,VALO421306,17,405000.0,Chantilly,2015,2015.3333333333333,1863,1854.3333333333333,3,2,1.0,3.0,285.0,1403.86,306.0833333333333,2019.9433333333332,2283.3333333333335,263.3900000000003,3.1606800000000037
2123,VAFX1155282,14,267500.0,Reston,1967,,998,,2,1,1.0,0.0,585.0,770.97,185.58333333333334,1566.5533333333333,,,
2128,VAPW504692,11,574000.0,Bristow,2008,2007.0,3387,3705.5,4,3,1.0,2.0,132.0,2181.74,477.1666666666667,2815.9066666666663,2725.0,-90.9066666666663,-1.0908799999999956
2132,VAAX250984,18,499000.0,Alexandria,2001,2001.0,1308,1254.5,2,2,0.0,2.0,455.0,1836.53,402.8333333333333,2719.3633333333332,2225.0,-494.36333333333323,-5.932359999999999
2145,VALO421372,9,739900.0,Ashburn,2017,2017.3333333333333,2950,2484.0,4,3,1.0,3.0,155.0,2945.35,637.5,3762.85,2748.3333333333335,-1014.5166666666664,-12.174199999999997
2152,VALO418098,1,769900.0,Ashburn,2016,2018.2727272727273,3718,2986.2727272727275,4,4,1.0,11.0,155.0,3083.44,570.3333333333334,3833.7733333333335,3204.5454545454545,-629.227878787879,-7.5507345454545485
2153,VAFX1155186,10,299990.0,Mclean,1964,1964.0,877,916.75,2,1,0.0,4.0,411.0,920.52,244.16666666666666,1600.6866666666667,1743.75,143.06333333333328,1.7167599999999994
2158,VAFX1155112,8,565000.0,Alexandria,1993,1992.5625,1960,1872.609375,3,2,2.0,64.0,106.0,2140.32,455.9166666666667,2727.2366666666667,2674.890625,-52.34604166666668,-0.6281525000000001
2164,VAFC120428,18,225000.0,Fairfax,1964,,940,,2,1,0.0,0.0,528.0,575.35,182.25,1310.6,,,
2168,VAPW504728,2,310000.0,Bristow,1997,,1156,,3,2,1.0,0.0,168.0,966.59,265.25,1424.8400000000001,,,
2173,VAAR169564,15,919000.0,Arlington,2004,,2565,,3,2,1.0,0.0,150.0,3769.72,761.0,4705.719999999999,,,
2174,VAAX250866,14,459999.0,Alexandria,2007,2004.5,1231,1210.0,2,2,0.0,6.0,568.47,1657.01,396.5,2646.98,2408.3333333333335,-238.64666666666653,-2.8637599999999983
2181,VAFX1154804,18,199000.0,Alexandria,1974,,1062,,2,1,0.0,0.0,339.0,455.68,158.66666666666666,978.3466666666667,,,
2182,VAFX1154942,18,325000.0,Reston,1973,1973.0,1112,1126.8333333333333,2,1,0.0,6.0,497.0,1035.64,247.85333333333332,1805.4933333333333,1748.3333333333333,-57.16000000000008,-0.685920000000001
2188,VALO421178,16,750000.0,Leesburg,2001,2003.0,3433,3335.3333333333335,4,3,1.0,3.0,195.0,2991.84,526.4166666666666,3738.2566666666667,3131.6666666666665,-606.5900000000001,-7.279080000000001
2197,VAFX1154390,17,669500.0,Lorton,2018,,2200,,3,2,2.0,0.0,260.0,2621.31,604.4166666666666,3510.7266666666665,,,
2204,VAAR169546,17,739900.0,Arlington,2003,,1165,,2,2,0.0,0.0,550.0,2945.35,534.25,4054.6,,,
2206,VAFX1154988,19,270000.0,Chantilly,1976,1976.0,884,896.0,2,1,0.0,2.0,119.0,782.48,216.5,1142.98,1600.0,457.02,5.48424
2211,VAFX1154776,19,340000.0,Reston,1972,1973.5,1197,967.0,2,1,1.0,2.0,132.0,1104.68,289.8333333333333,1551.5133333333333,1762.5,210.98666666666668,2.5318400000000003
2212,VAFX1153518,16,709000.0,Reston,1980,,2808,,4,3,1.0,0.0,326.0,2803.12,581.1666666666666,3735.2866666666664,,,
2214,VAFX1154962,15,260000.0,Falls Church,1973,1973.4,958,1005.4,1,1,0.0,5.0,524.0,736.45,189.25,1474.7,1690.0,215.29999999999995,2.5835999999999992
2217,VALO421278,19,1134990.0,Aldie,2020,,5105,,4,4,1.0,0.0,213.0,4763.88,0.0,5001.88,,,
2218,VALO421276,19,1159990.0,Aldie,2020,,5780,,4,5,1.0,0.0,213.0,4878.95,0.0,5116.95,,,
2219,VALO421272,19,1199990.0,Aldie,2020,,5065,,4,5,1.0,0.0,213.0,5063.07,0.0,5301.07,,,
2220,VALO421270,19,1244990.0,Aldie,2020,,5761,,4,5,1.0,0.0,213.0,5270.19,0.0,5508.19,,,
2221,VALO421268,19,1349990.0,Aldie,2020,,6706,,4,5,1.0,0.0,213.0,5753.49,0.0,5991.49,,,
2223,VAFX1154940,19,534990.0,Herndon,2020,2018.5,1633,1897.8333333333333,3,2,2.0,6.0,226.0,2002.18,0.0,2253.1800000000003,3291.6666666666665,1038.4866666666662,12.461839999999995
2227,VAFX1154902,7,417000.0,Reston,1995,,1239,,3,2,0.0,0.0,369.1666666666667,1459.10,397.5833333333333,2250.85,,,
2228,VAAR169364,17,299000.0,Arlington,1964,1964.0,1020,908.0,2,1,0.0,1.0,605.0,915.96,230.5,1776.46,2950.0,1173.54,14.08248
2230,VAAR169526,16,542500.0,Arlington,1944,1944.0,1383,1391.4814814814815,2,2,0.0,27.0,434.0,2036.75,389.75,2885.5,2330.5555555555557,-554.9444444444443,-6.659333333333333
2235,VAFX1154822,19,214999.0,Alexandria,1973,1975.8333333333333,1232,1266.0,3,2,0.0,6.0,522.0,529.32,189.33333333333334,1265.6533333333334,1896.5,630.8466666666666,7.57016
2236,VAAX250936,19,560000.0,Alexandria,2008,,1084,,2,1,0.0,0.0,595.0,2117.30,229.98749999999998,2967.2875000000004,,,
